month,duration,pdays,cons.conf.idx,euribor3m,nr.employed
3,413,999,-42.7,4.962,5228.1
6,45,999,-42.0,4.0760000000000005,5195.8
4,124,999,-36.1,4.963,5228.1
1,376,999,-36.4,4.857,5191.0
9,122,999,-47.1,1.405,5099.1
9,594,999,-47.1,1.41,5099.1
6,295,999,-42.0,4.1530000000000005,5195.8
1,25,999,-46.2,1.3130000000000002,5099.1
4,82,999,-36.1,4.962,5228.1
3,145,999,-42.7,4.962,5228.1
1,255,999,-46.2,1.281,5099.1
2,540,999,-41.8,4.961,5228.1
3,180,999,-42.7,4.962,5228.1
3,149,999,-42.7,4.962,5228.1
3,158,999,-42.7,4.958,5228.1
2,289,999,-41.8,4.865,5228.1
1,1723,12,-46.2,1.266,5099.1
3,106,999,-42.7,4.962,5228.1
6,147,999,-42.0,4.191,5195.8
1,1269,999,-36.4,4.864,5191.0
3,630,999,-42.7,4.962,5228.1
9,278,999,-47.1,1.405,5099.1
1,923,999,-36.4,4.8580000000000005,5191.0
2,243,3,-40.8,1.244,5076.2
4,257,999,-36.1,4.966,5228.1
4,157,999,-36.1,4.9639999999999995,5228.1
2,61,999,-41.8,4.959,5228.1
9,174,999,-47.1,1.405,5099.1
1,116,999,-36.4,4.857,5191.0
1,79,999,-46.2,1.344,5099.1
3,632,999,-42.7,4.961,5228.1
1,882,999,-46.2,1.291,5099.1
3,89,999,-42.7,4.958,5228.1
9,321,999,-47.1,1.365,5099.1
1,100,999,-46.2,1.266,5099.1
2,38,999,-41.8,4.864,5228.1
1,177,999,-36.4,4.855,5191.0
4,307,999,-31.4,0.879,5076.2
3,953,999,-42.7,4.962,5228.1
1,123,999,-36.4,4.859,5191.0
1,124,999,-36.4,4.859,5191.0
4,79,999,-36.1,4.97,5228.1
4,164,999,-31.4,0.873,5076.2
1,389,999,-40.0,0.684,5008.7
3,316,999,-42.7,4.961,5228.1
1,227,999,-36.4,4.856,5191.0
2,164,999,-41.8,4.864,5228.1
1,135,999,-40.0,0.682,5008.7
3,464,999,-40.3,0.8220000000000001,4991.6
9,449,999,-47.1,1.41,5099.1
3,88,999,-42.7,4.962,5228.1
5,411,999,-49.5,1.025,4963.6
3,43,999,-42.7,4.968,5228.1
1,118,999,-36.4,4.857,5191.0
4,240,999,-36.1,4.967,5228.1
3,403,999,-42.7,4.961,5228.1
3,231,999,-42.7,4.961,5228.1
9,187,999,-47.1,1.415,5099.1
1,89,999,-36.4,4.8580000000000005,5191.0
9,92,999,-47.1,1.405,5099.1
3,268,999,-42.7,4.957,5228.1
3,170,999,-42.7,4.962,5228.1
4,102,999,-36.1,4.966,5228.1
3,5,999,-40.3,0.893,4991.6
1,705,999,-36.4,4.856,5191.0
1,262,999,-36.4,4.857,5191.0
3,123,999,-42.7,4.958,5228.1
9,185,6,-34.6,0.644,5008.7
2,9,999,-41.8,4.959,5228.1
1,111,999,-36.4,4.8580000000000005,5191.0
3,121,999,-42.7,4.959,5228.1
1,348,999,-46.2,1.327,5099.1
3,365,999,-42.7,4.962,5228.1
2,93,999,-41.8,4.958,5228.1
1,539,999,-36.4,4.857,5191.0
2,28,999,-41.8,4.959,5228.1
1,115,999,-36.4,4.857,5191.0
3,339,999,-42.7,4.959,5228.1
4,116,999,-36.1,4.9639999999999995,5228.1
4,132,999,-36.1,4.965,5228.1
1,31,999,-46.2,1.327,5099.1
1,145,999,-46.2,1.3130000000000002,5099.1
3,241,999,-42.7,4.961,5228.1
4,133,999,-36.1,4.968,5228.1
1,483,999,-36.4,4.86,5191.0
3,14,999,-42.7,4.968,5228.1
1,96,999,-46.2,1.266,5099.1
4,170,999,-36.1,4.965,5228.1
3,183,999,-42.7,4.962,5228.1
1,293,999,-36.4,4.864,5191.0
1,154,999,-36.4,4.857,5191.0
4,53,999,-36.1,4.9639999999999995,5228.1
2,77,999,-41.8,4.958,5228.1
4,199,6,-38.3,0.9,4991.6
1,265,999,-36.4,4.864,5191.0
3,183,999,-42.7,4.962,5228.1
1,239,999,-36.4,4.8580000000000005,5191.0
5,759,999,-26.9,0.728,5017.5
1,61,999,-36.4,4.86,5191.0
1,257,999,-36.4,4.8580000000000005,5191.0
5,5,999,-49.5,0.982,4963.6
6,154,999,-42.0,4.1530000000000005,5195.8
9,574,999,-47.1,1.405,5099.1
1,386,999,-36.4,4.857,5191.0
4,436,999,-36.1,4.963,5228.1
3,359,999,-42.7,4.962,5228.1
3,626,999,-42.7,4.958,5228.1
1,303,999,-36.4,4.859,5191.0
6,59,999,-42.0,4.0760000000000005,5195.8
1,67,999,-36.4,4.856,5191.0
3,453,999,-42.7,4.957,5228.1
6,35,999,-42.0,4.0760000000000005,5195.8
5,141,999,-26.9,0.7390000000000001,5017.5
2,430,999,-41.8,4.865,5228.1
2,254,999,-41.8,4.96,5228.1
3,129,999,-42.7,4.962,5228.1
2,190,999,-41.8,4.967,5228.1
2,207,999,-41.8,4.967,5228.1
6,130,999,-42.0,4.0760000000000005,5195.8
1,208,999,-46.2,1.327,5099.1
3,681,999,-42.7,4.962,5228.1
9,46,999,-47.1,1.405,5099.1
4,80,999,-36.1,4.965,5228.1
9,282,999,-47.1,1.405,5099.1
3,497,999,-42.7,4.962,5228.1
9,239,999,-47.1,1.405,5099.1
8,539,999,-34.8,0.655,5008.7
3,167,999,-42.7,4.96,5228.1
2,166,999,-40.8,1.099,5076.2
1,353,999,-46.2,1.266,5099.1
6,14,999,-42.0,4.021,5195.8
1,93,999,-36.4,4.86,5191.0
9,462,999,-47.1,1.445,5099.1
1,65,999,-46.2,1.281,5099.1
9,236,999,-34.6,0.64,5008.7
1,197,999,-36.4,4.86,5191.0
2,245,999,-41.8,4.864,5228.1
1,147,999,-36.4,4.8580000000000005,5191.0
1,285,999,-36.4,4.857,5191.0
1,280,999,-36.4,4.856,5191.0
2,319,999,-41.8,4.961,5228.1
4,94,999,-36.1,4.9639999999999995,5228.1
2,597,999,-41.8,4.864,5228.1
1,164,999,-36.4,4.8580000000000005,5191.0
4,180,999,-36.1,4.962,5228.1
5,336,999,-26.9,0.73,5017.5
9,170,999,-47.1,1.405,5099.1
6,85,999,-42.0,4.0760000000000005,5195.8
4,355,999,-36.1,4.966,5228.1
9,53,999,-47.1,1.405,5099.1
1,792,999,-46.2,1.327,5099.1
1,58,999,-46.2,1.2990000000000002,5099.1
9,471,999,-47.1,1.405,5099.1
4,131,999,-36.1,4.968,5228.1
1,322,999,-36.4,4.856,5191.0
6,105,999,-42.0,4.021,5195.8
6,143,999,-42.0,4.021,5195.8
9,647,999,-47.1,1.405,5099.1
6,281,999,-42.0,4.0760000000000005,5195.8
4,784,999,-36.1,4.966,5228.1
1,169,999,-36.4,4.864,5191.0
1,92,999,-36.4,4.856,5191.0
3,69,999,-42.7,4.961,5228.1
4,534,999,-36.1,4.968,5228.1
6,257,999,-30.1,0.7140000000000001,5017.5
4,206,999,-36.1,4.965,5228.1
1,95,999,-46.2,1.281,5099.1
3,87,999,-42.7,4.968,5228.1
1,824,999,-36.4,4.859,5191.0
1,233,999,-36.4,4.857,5191.0
3,79,999,-42.7,4.961,5228.1
4,148,999,-36.1,4.963,5228.1
1,239,999,-46.2,1.327,5099.1
3,407,13,-33.6,1.044,5076.2
2,177,999,-41.8,4.96,5228.1
2,104,999,-40.8,1.26,5076.2
6,193,999,-42.0,4.1530000000000005,5195.8
2,529,999,-41.8,4.955,5228.1
1,230,999,-36.4,4.857,5191.0
9,267,999,-47.1,1.365,5099.1
4,536,999,-36.1,4.9639999999999995,5228.1
8,111,999,-50.0,1.531,5099.1
4,168,999,-36.1,4.9639999999999995,5228.1
2,220,999,-41.8,4.864,5228.1
6,178,3,-30.1,0.716,5017.5
4,259,15,-31.4,0.8290000000000001,5076.2
4,314,999,-36.1,4.963,5228.1
5,128,6,-26.9,0.74,5017.5
1,201,999,-46.2,1.244,5099.1
1,80,999,-36.4,4.857,5191.0
4,192,999,-31.4,0.861,5076.2
4,253,6,-38.3,0.9,4991.6
1,136,999,-36.4,4.859,5191.0
9,233,999,-47.1,1.435,5099.1
6,69,999,-42.0,4.1530000000000005,5195.8
2,160,999,-40.8,1.099,5076.2
1,117,999,-36.4,4.857,5191.0
1,444,999,-46.2,1.266,5099.1
1,136,999,-36.4,4.8580000000000005,5191.0
9,62,999,-47.1,1.405,5099.1
6,91,999,-42.0,4.0760000000000005,5195.8
2,85,999,-41.8,4.864,5228.1
2,138,999,-41.8,4.959,5228.1
1,198,999,-36.4,4.856,5191.0
1,750,999,-36.4,4.86,5191.0
9,777,999,-47.1,1.405,5099.1
3,149,999,-42.7,4.961,5228.1
4,72,999,-36.1,4.9639999999999995,5228.1
3,80,999,-42.7,4.958,5228.1
2,123,999,-41.8,4.967,5228.1
1,703,999,-46.2,1.266,5099.1
1,295,999,-36.4,4.856,5191.0
6,48,999,-42.0,4.191,5195.8
5,5,999,-49.5,0.953,4963.6
1,140,999,-46.2,1.3130000000000002,5099.1
3,169,999,-42.7,4.968,5228.1
1,148,999,-46.2,1.291,5099.1
4,159,999,-36.1,4.9639999999999995,5228.1
4,69,999,-36.1,4.9639999999999995,5228.1
1,458,9,-46.2,1.354,5099.1
1,248,999,-46.2,1.281,5099.1
2,335,999,-41.8,4.865,5228.1
3,134,999,-42.7,4.958,5228.1
1,451,999,-46.2,1.266,5099.1
2,102,999,-41.8,4.96,5228.1
1,181,999,-36.4,4.857,5191.0
4,172,999,-38.3,0.899,4991.6
2,90,999,-41.8,4.864,5228.1
4,377,999,-36.1,4.9639999999999995,5228.1
9,102,999,-47.1,1.405,5099.1
4,61,999,-36.1,4.9639999999999995,5228.1
1,207,999,-46.2,1.3130000000000002,5099.1
4,339,999,-36.1,4.968,5228.1
6,140,999,-42.0,4.0760000000000005,5195.8
2,372,999,-41.8,4.958,5228.1
4,140,999,-36.1,4.97,5228.1
2,97,999,-41.8,4.865,5228.1
9,114,999,-47.1,1.405,5099.1
6,92,999,-42.0,4.0760000000000005,5195.8
2,229,999,-41.8,4.864,5228.1
4,1471,999,-36.1,4.967,5228.1
9,42,999,-47.1,1.405,5099.1
1,258,999,-46.2,1.25,5099.1
1,258,999,-36.4,4.856,5191.0
1,106,999,-36.4,4.859,5191.0
2,19,999,-41.8,4.8660000000000005,5228.1
1,193,999,-46.2,1.291,5099.1
2,95,999,-41.8,4.947,5228.1
4,103,999,-36.1,4.9639999999999995,5228.1
4,221,999,-36.1,4.97,5228.1
4,226,999,-36.1,4.9639999999999995,5228.1
4,80,999,-36.1,4.965,5228.1
3,149,999,-42.7,4.962,5228.1
1,324,999,-36.4,4.8580000000000005,5191.0
1,74,999,-36.4,4.855,5191.0
4,1306,999,-36.1,4.966,5228.1
1,333,999,-46.2,1.25,5099.1
3,104,999,-42.7,4.957,5228.1
1,139,999,-46.2,1.3130000000000002,5099.1
4,244,999,-36.1,4.968,5228.1
6,986,7,-30.1,0.7140000000000001,5017.5
1,497,999,-36.4,4.857,5191.0
3,144,999,-42.7,4.958,5228.1
1,147,999,-36.4,4.864,5191.0
1,471,999,-36.4,4.859,5191.0
4,100,999,-36.1,4.962,5228.1
1,438,999,-46.2,1.3130000000000002,5099.1
1,345,999,-36.4,4.855,5191.0
2,408,999,-41.8,4.961,5228.1
6,424,999,-42.0,4.12,5195.8
4,507,999,-36.1,4.966,5228.1
6,340,999,-42.0,4.0760000000000005,5195.8
2,12,999,-41.8,4.959,5228.1
1,701,12,-46.2,1.2990000000000002,5099.1
2,94,999,-41.8,4.864,5228.1
2,37,999,-41.8,4.959,5228.1
3,1066,999,-42.7,4.963,5228.1
1,148,999,-36.4,4.857,5191.0
4,157,999,-36.1,4.963,5228.1
6,201,999,-30.1,0.7140000000000001,5017.5
3,84,999,-42.7,4.966,5228.1
1,781,999,-46.2,1.25,5099.1
1,341,999,-46.2,1.266,5099.1
10,953,999,-37.5,0.8759999999999999,4963.6
2,48,999,-41.8,4.959,5228.1
9,203,999,-47.1,1.405,5099.1
2,25,999,-41.8,4.959,5228.1
2,124,999,-41.8,4.96,5228.1
6,127,999,-42.0,4.0760000000000005,5195.8
9,50,999,-47.1,1.405,5099.1
4,702,999,-36.1,4.963,5228.1
3,246,999,-42.7,4.961,5228.1
3,366,999,-42.7,4.963,5228.1
4,147,999,-31.4,0.8590000000000001,5076.2
1,81,999,-36.4,4.856,5191.0
3,380,999,-42.7,4.963,5228.1
3,69,999,-42.7,4.968,5228.1
1,255,999,-36.4,4.857,5191.0
3,125,999,-42.7,4.958,5228.1
6,182,999,-42.0,4.12,5195.8
3,61,999,-42.7,4.968,5228.1
2,45,999,-41.8,4.865,5228.1
6,197,999,-42.0,4.021,5195.8
2,50,999,-40.8,1.262,5076.2
4,73,999,-36.1,4.9639999999999995,5228.1
4,155,4,-31.4,0.883,5076.2
1,278,999,-36.4,4.856,5191.0
2,239,999,-41.8,4.865,5228.1
1,18,999,-36.4,4.857,5191.0
3,301,999,-42.7,4.962,5228.1
6,125,999,-42.0,4.0760000000000005,5195.8
9,214,999,-47.1,1.405,5099.1
3,621,999,-42.7,4.96,5228.1
10,374,999,-37.5,0.879,4963.6
9,160,999,-47.1,1.405,5099.1
2,253,999,-40.8,1.262,5076.2
6,64,999,-42.0,4.0760000000000005,5195.8
1,28,999,-36.4,4.857,5191.0
1,345,999,-36.4,4.859,5191.0
3,28,999,-42.7,4.968,5228.1
6,106,999,-42.0,4.0760000000000005,5195.8
6,172,999,-42.0,4.0760000000000005,5195.8
3,218,999,-42.7,4.963,5228.1
1,731,999,-46.2,1.291,5099.1
1,387,999,-36.4,4.86,5191.0
4,107,999,-36.1,4.965,5228.1
2,73,999,-41.8,4.959,5228.1
1,100,999,-36.4,4.86,5191.0
5,312,999,-40.4,5.0,5195.8
3,181,999,-42.7,4.96,5228.1
6,71,999,-42.0,4.1530000000000005,5195.8
8,152,999,-34.8,0.6509999999999999,5008.7
4,14,999,-36.1,4.9639999999999995,5228.1
2,92,999,-41.8,4.8660000000000005,5228.1
1,228,999,-36.4,4.857,5191.0
1,261,999,-46.2,1.3130000000000002,5099.1
4,166,999,-36.1,4.963,5228.1
1,136,999,-46.2,1.266,5099.1
1,107,999,-36.4,4.855,5191.0
2,563,999,-41.8,4.8660000000000005,5228.1
3,277,999,-42.7,4.958,5228.1
4,126,999,-36.1,4.967,5228.1
2,72,999,-41.8,4.962,5228.1
2,251,999,-41.8,4.865,5228.1
4,245,999,-38.3,0.904,4991.6
1,71,999,-36.4,4.8580000000000005,5191.0
3,207,999,-33.6,1.044,5076.2
5,229,3,-49.5,0.9590000000000001,4963.6
4,58,999,-36.1,4.963,5228.1
3,243,999,-33.6,1.0290000000000001,5076.2
1,97,999,-36.4,4.8580000000000005,5191.0
1,395,999,-36.4,4.864,5191.0
3,229,999,-42.7,4.963,5228.1
4,169,999,-36.1,4.967,5228.1
8,177,11,-34.8,0.654,5008.7
9,79,999,-47.1,1.405,5099.1
4,272,999,-38.3,0.904,4991.6
9,42,999,-47.1,1.405,5099.1
5,186,999,-26.9,0.7390000000000001,5017.5
1,69,999,-46.2,1.344,5099.1
4,316,999,-36.1,4.9639999999999995,5228.1
6,898,999,-42.0,4.1530000000000005,5195.8
2,219,999,-41.8,4.961,5228.1
3,808,999,-42.7,4.961,5228.1
4,17,999,-36.1,4.962,5228.1
1,256,999,-36.4,4.857,5191.0
5,147,999,-40.4,5.045,5195.8
1,532,999,-46.2,1.27,5099.1
3,237,999,-42.7,4.962,5228.1
2,252,999,-41.8,4.865,5228.1
3,20,999,-42.7,4.958,5228.1
3,51,999,-42.7,4.962,5228.1
1,336,999,-36.4,4.857,5191.0
3,41,999,-42.7,4.957,5228.1
6,140,999,-42.0,4.1530000000000005,5195.8
5,150,5,-49.5,1.025,4963.6
9,191,6,-34.6,0.644,5008.7
2,67,999,-40.8,1.286,5076.2
9,200,999,-47.1,1.405,5099.1
4,120,999,-36.1,4.963,5228.1
1,44,999,-36.4,4.855,5191.0
3,91,999,-42.7,4.962,5228.1
6,322,999,-42.0,4.021,5195.8
3,180,999,-42.7,4.958,5228.1
1,257,999,-46.2,1.2990000000000002,5099.1
4,105,999,-36.1,4.966,5228.1
1,483,999,-40.0,0.682,5008.7
4,93,999,-36.1,4.965,5228.1
1,63,999,-46.2,1.3130000000000002,5099.1
3,90,999,-42.7,4.962,5228.1
1,628,999,-36.4,4.857,5191.0
1,310,999,-46.2,1.281,5099.1
2,164,3,-40.8,1.266,5076.2
2,178,999,-41.8,4.967,5228.1
3,75,999,-42.7,4.968,5228.1
1,61,999,-36.4,4.857,5191.0
6,308,999,-42.0,4.0760000000000005,5195.8
3,559,999,-42.7,4.963,5228.1
3,700,999,-42.7,4.962,5228.1
1,127,999,-46.2,1.354,5099.1
1,126,999,-36.4,4.86,5191.0
4,161,999,-36.1,4.963,5228.1
6,38,999,-42.0,4.191,5195.8
7,1472,6,-33.0,0.706,5023.5
1,20,999,-36.4,4.857,5191.0
3,381,999,-42.7,4.966,5228.1
9,108,999,-47.1,1.405,5099.1
5,48,999,-49.5,0.9590000000000001,4963.6
2,83,999,-41.8,4.959,5228.1
4,101,999,-36.1,4.965,5228.1
1,261,999,-36.4,4.859,5191.0
1,172,999,-46.2,1.266,5099.1
9,229,999,-47.1,1.406,5099.1
3,123,999,-42.7,4.968,5228.1
1,170,999,-46.2,1.2990000000000002,5099.1
7,346,999,-33.0,0.721,5023.5
2,89,999,-41.8,4.959,5228.1
1,431,999,-46.2,1.2590000000000001,5099.1
1,953,999,-36.4,4.857,5191.0
1,198,999,-46.2,1.3130000000000002,5099.1
4,123,4,-31.4,0.883,5076.2
9,1348,999,-47.1,1.405,5099.1
1,82,999,-36.4,4.86,5191.0
4,132,999,-36.1,4.963,5228.1
4,545,999,-36.1,4.968,5228.1
1,143,999,-46.2,1.327,5099.1
9,299,999,-47.1,1.405,5099.1
1,377,999,-46.2,1.266,5099.1
1,8,6,-46.2,1.354,5099.1
1,153,999,-36.4,4.86,5191.0
3,1187,999,-42.7,4.963,5228.1
2,72,999,-41.8,4.961,5228.1
3,330,999,-42.7,4.962,5228.1
3,117,999,-42.7,4.963,5228.1
1,245,999,-46.2,1.266,5099.1
1,103,999,-46.2,1.3130000000000002,5099.1
6,49,999,-42.0,4.021,5195.8
1,139,999,-46.2,1.266,5099.1
1,279,999,-46.2,1.327,5099.1
1,97,999,-46.2,1.244,5099.1
9,304,999,-47.1,1.405,5099.1
1,593,999,-36.4,4.857,5191.0
1,412,999,-36.4,4.8580000000000005,5191.0
6,209,999,-42.0,4.12,5195.8
9,281,999,-47.1,1.445,5099.1
3,138,6,-40.3,0.884,4991.6
3,146,999,-42.7,4.962,5228.1
9,401,999,-47.1,1.405,5099.1
1,133,999,-36.4,4.856,5191.0
1,164,999,-46.2,1.3130000000000002,5099.1
1,372,999,-46.2,1.334,5099.1
6,191,9,-30.1,0.7140000000000001,5017.5
1,235,999,-36.4,4.857,5191.0
9,540,9,-47.1,1.415,5099.1
4,341,999,-36.1,4.963,5228.1
3,194,999,-42.7,4.966,5228.1
1,277,999,-36.4,4.856,5191.0
1,283,999,-36.4,4.859,5191.0
1,338,999,-46.2,1.266,5099.1
3,59,999,-42.7,4.963,5228.1
3,355,999,-42.7,4.962,5228.1
1,269,999,-36.4,4.857,5191.0
3,212,999,-42.7,4.961,5228.1
3,213,999,-42.7,4.96,5228.1
4,100,999,-36.1,4.965,5228.1
6,125,999,-42.0,4.12,5195.8
6,182,3,-30.1,0.7140000000000001,5017.5
4,64,999,-36.1,4.9639999999999995,5228.1
3,285,999,-42.7,4.963,5228.1
6,190,999,-42.0,4.191,5195.8
9,107,999,-47.1,1.405,5099.1
1,101,999,-36.4,4.86,5191.0
2,171,999,-41.8,4.865,5228.1
2,160,999,-41.8,4.967,5228.1
3,1369,999,-42.7,4.962,5228.1
4,160,999,-36.1,4.9639999999999995,5228.1
3,421,999,-42.7,4.958,5228.1
2,112,999,-41.8,4.8660000000000005,5228.1
2,160,999,-41.8,4.8660000000000005,5228.1
4,115,999,-36.1,4.968,5228.1
2,317,999,-41.8,4.864,5228.1
1,662,2,-40.0,0.682,5008.7
1,24,999,-36.4,4.859,5191.0
1,148,999,-46.2,1.281,5099.1
2,164,999,-41.8,4.962,5228.1
2,414,999,-41.8,4.967,5228.1
4,255,999,-31.4,0.884,5076.2
1,80,999,-46.2,1.244,5099.1
1,90,999,-36.4,4.855,5191.0
1,589,999,-46.2,1.327,5099.1
3,128,999,-40.3,0.7929999999999999,4991.6
4,68,999,-36.1,4.963,5228.1
9,249,999,-47.1,1.405,5099.1
4,245,999,-36.1,4.967,5228.1
3,189,999,-42.7,4.963,5228.1
3,1720,999,-42.7,4.962,5228.1
2,1199,999,-41.8,4.961,5228.1
1,70,999,-36.4,4.856,5191.0
1,145,999,-36.4,4.86,5191.0
1,10,999,-36.4,4.857,5191.0
3,148,999,-42.7,4.963,5228.1
2,135,999,-41.8,4.961,5228.1
4,159,999,-36.1,4.9639999999999995,5228.1
4,157,999,-36.1,4.962,5228.1
1,217,999,-46.2,1.244,5099.1
4,111,999,-36.1,4.966,5228.1
4,397,999,-38.3,0.898,4991.6
9,200,999,-34.6,0.644,5008.7
1,184,999,-46.2,1.327,5099.1
9,504,999,-47.1,1.435,5099.1
10,639,999,-29.8,0.8029999999999999,5017.5
6,180,999,-42.0,4.12,5195.8
2,115,999,-41.8,4.961,5228.1
1,151,999,-46.2,1.3130000000000002,5099.1
3,52,999,-42.7,4.961,5228.1
1,643,999,-46.2,1.327,5099.1
1,685,999,-46.2,1.266,5099.1
2,522,999,-40.8,1.268,5076.2
3,214,999,-42.7,4.962,5228.1
2,273,999,-41.8,4.865,5228.1
1,172,999,-46.2,1.281,5099.1
6,106,999,-42.0,4.021,5195.8
3,303,999,-42.7,4.962,5228.1
6,96,999,-42.0,4.12,5195.8
4,209,999,-36.1,4.965,5228.1
4,144,999,-31.4,0.883,5076.2
10,5,999,-37.5,0.878,4963.6
4,118,999,-36.1,4.9639999999999995,5228.1
2,104,999,-41.8,4.864,5228.1
3,195,999,-42.7,4.957,5228.1
3,23,999,-42.7,4.968,5228.1
1,108,999,-36.4,4.859,5191.0
2,95,999,-41.8,4.864,5228.1
4,358,999,-36.1,4.963,5228.1
4,588,999,-36.1,4.963,5228.1
4,182,999,-38.3,0.904,4991.6
6,117,999,-42.0,4.12,5195.8
1,208,999,-36.4,4.856,5191.0
1,190,999,-36.4,4.856,5191.0
2,198,999,-39.8,0.754,4991.6
2,466,999,-41.8,4.865,5228.1
4,19,999,-36.1,4.9639999999999995,5228.1
1,176,999,-46.2,1.2590000000000001,5099.1
1,16,999,-36.4,4.856,5191.0
3,870,999,-42.7,4.962,5228.1
1,180,999,-36.4,4.855,5191.0
3,56,999,-42.7,4.961,5228.1
3,170,999,-42.7,4.961,5228.1
1,218,999,-36.4,4.855,5191.0
9,303,999,-47.1,1.483,5099.1
1,292,999,-36.4,4.856,5191.0
4,146,999,-36.1,4.962,5228.1
2,11,999,-39.8,0.742,4991.6
6,83,999,-42.0,4.1530000000000005,5195.8
4,224,999,-36.1,4.967,5228.1
3,442,999,-42.7,4.962,5228.1
6,124,999,-42.0,4.12,5195.8
1,142,999,-46.2,1.266,5099.1
3,109,999,-42.7,4.962,5228.1
1,1051,999,-46.2,1.327,5099.1
1,67,999,-36.4,4.857,5191.0
3,367,999,-42.7,4.961,5228.1
3,413,999,-42.7,4.958,5228.1
3,195,999,-42.7,4.96,5228.1
1,137,999,-36.4,4.864,5191.0
4,88,999,-31.4,0.8809999999999999,5076.2
1,273,999,-36.4,4.856,5191.0
1,200,999,-36.4,4.859,5191.0
6,251,999,-42.0,4.12,5195.8
3,125,999,-42.7,4.962,5228.1
4,120,999,-31.4,0.883,5076.2
9,77,999,-47.1,1.405,5099.1
9,124,999,-47.1,1.453,5099.1
1,122,999,-36.4,4.859,5191.0
6,77,999,-30.1,0.7140000000000001,5017.5
5,235,999,-40.4,5.045,5195.8
4,211,6,-38.3,0.898,4991.6
3,40,999,-42.7,4.962,5228.1
3,186,999,-42.7,4.962,5228.1
1,650,999,-36.4,4.8580000000000005,5191.0
1,608,999,-46.2,1.3130000000000002,5099.1
1,187,999,-46.2,1.327,5099.1
1,201,999,-40.0,0.682,5008.7
2,105,999,-41.8,4.864,5228.1
1,132,999,-36.4,4.857,5191.0
6,808,999,-42.0,4.021,5195.8
1,137,999,-36.4,4.856,5191.0
4,139,999,-36.1,4.97,5228.1
1,79,999,-46.2,1.281,5099.1
1,123,999,-36.4,4.857,5191.0
3,186,999,-42.7,4.958,5228.1
4,144,999,-36.1,4.962,5228.1
2,87,999,-41.8,4.8660000000000005,5228.1
1,63,999,-36.4,4.857,5191.0
1,485,999,-36.4,4.857,5191.0
1,296,999,-46.2,1.281,5099.1
1,706,999,-46.2,1.291,5099.1
3,125,999,-42.7,4.96,5228.1
5,299,2,-26.9,0.722,5017.5
2,336,999,-40.8,1.266,5076.2
1,184,999,-36.4,4.855,5191.0
1,431,999,-36.4,4.856,5191.0
3,1135,999,-42.7,4.955,5228.1
1,181,999,-46.2,1.334,5099.1
4,144,999,-36.1,4.97,5228.1
1,188,999,-46.2,1.266,5099.1
1,202,12,-40.0,0.6970000000000001,5008.7
3,243,999,-42.7,4.957,5228.1
1,512,999,-36.4,4.864,5191.0
1,655,999,-46.2,1.25,5099.1
1,75,999,-36.4,4.857,5191.0
1,263,999,-36.4,4.86,5191.0
3,108,999,-42.7,4.956,5228.1
1,428,999,-46.2,1.327,5099.1
1,123,999,-46.2,1.266,5099.1
4,167,999,-36.1,4.9639999999999995,5228.1
1,193,999,-46.2,1.2990000000000002,5099.1
3,528,999,-42.7,4.962,5228.1
3,788,999,-42.7,4.962,5228.1
1,98,999,-46.2,1.344,5099.1
2,145,999,-41.8,4.865,5228.1
6,640,999,-42.0,4.12,5195.8
3,115,999,-42.7,4.958,5228.1
1,106,999,-36.4,4.855,5191.0
6,565,999,-42.0,4.12,5195.8
1,53,999,-36.4,4.857,5191.0
3,358,999,-42.7,4.962,5228.1
6,555,999,-42.0,4.191,5195.8
4,95,999,-36.1,4.9639999999999995,5228.1
2,217,999,-40.8,1.286,5076.2
2,174,999,-41.8,4.967,5228.1
8,114,999,-50.0,1.64,5099.1
1,96,999,-36.4,4.86,5191.0
1,369,999,-46.2,1.2990000000000002,5099.1
1,188,999,-36.4,4.856,5191.0
1,72,999,-36.4,4.857,5191.0
4,82,999,-36.1,4.963,5228.1
3,63,999,-42.7,4.962,5228.1
1,305,999,-46.2,1.266,5099.1
2,1009,999,-41.8,4.962,5228.1
3,77,999,-42.7,4.963,5228.1
3,25,999,-42.7,4.96,5228.1
3,118,999,-42.7,4.96,5228.1
4,47,999,-36.1,4.963,5228.1
1,261,999,-36.4,4.857,5191.0
4,429,999,-31.4,0.879,5076.2
1,20,999,-46.2,1.281,5099.1
1,101,999,-46.2,1.25,5099.1
1,214,999,-36.4,4.856,5191.0
1,64,999,-36.4,4.855,5191.0
2,109,999,-41.8,4.96,5228.1
3,169,999,-42.7,4.962,5228.1
1,272,999,-40.0,0.6970000000000001,5008.7
2,775,999,-41.8,4.961,5228.1
1,172,999,-46.2,1.281,5099.1
1,191,999,-36.4,4.856,5191.0
1,490,999,-46.2,1.327,5099.1
4,112,999,-36.1,4.966,5228.1
1,162,999,-36.4,4.855,5191.0
4,414,999,-36.1,4.968,5228.1
3,54,999,-42.7,4.958,5228.1
1,247,999,-36.4,4.856,5191.0
4,1230,999,-36.1,4.968,5228.1
2,13,999,-41.8,4.962,5228.1
3,18,999,-42.7,4.968,5228.1
2,120,999,-41.8,4.864,5228.1
3,28,999,-42.7,4.958,5228.1
2,966,999,-41.8,4.865,5228.1
6,127,999,-42.0,4.191,5195.8
3,190,999,-42.7,4.962,5228.1
